coding_id,token_id,family,term,kwic_line,doc_id,year,decade,genre,source,left,target,right,context
mgc1192,mg1117,shoo,shooing,30,780154,1948,1940,FIC,KissYourElbow,also a medic with a stretcher and a couple of policemen,shooing,away the crowd . The doctor took one look at Kendall and,also a medic with a stretcher and a couple of policemen shooing away the crowd . The doctor took one look at Kendall and
mgc1193,mg0836,ooh,oohs,20,394680,1992,1990,MAG,Astronomy,394681 Remember when a 10-inch reflector drew,oohs,and aahs at star parties? Now many of us don't even bat an,394681 Remember when a 10-inch reflector drew oohs and aahs at star parties? Now many of us don't even bat an
mgc1194,mg0677,boo,boos,186,671442,1985,1980,NEWS,NYT,from the Second Division - Karl Lentz and Georges-Rene,Boos,", an Alsatian - were given death sentences by a French court","from the Second Division - Karl Lentz and Georges-Rene Boos , an Alsatian - were given death sentences by a French court"
mgc1195,mg0931,shoo,shooed,97,10346,1956,1950,FIC,Greenwillow,like a sunbonnet and chewing on a cabbage leaf . Dorrie,shooed,"it gently out of the garden , feeling already a little remorseful","like a sunbonnet and chewing on a cabbage leaf . Dorrie shooed it gently out of the garden , feeling already a little remorseful"
mgc1196,mg0191,boo,booed,216,671472,1985,1980,NEWS,NYT,"#of the British stiff upper lip. // Oh , some",booed,"when the referee , Alan Mills , agreed to John McEnroe '","#of the British stiff upper lip. // Oh , some booed when the referee , Alan Mills , agreed to John McEnroe '"
mgc1197,mg1305,wow,wowed,62,309129,1956,1950,MAG,Time,#the rest of the cast sang in German . She,wowed,"the crowd . In Amsterdam , U.S. Coloratura Soprano Marilyn Tyler","#the rest of the cast sang in German . She wowed the crowd . In Amsterdam , U.S. Coloratura Soprano Marilyn Tyler"
mgc1198,mg0474,boo,booing,119,112386,2006,2000,MAG,SportsIll,we were being written about and the way the fans were,booing,"us sometimes , it almost felt like we were a below-.500 team","we were being written about and the way the fans were booing us sometimes , it almost felt like we were a below-.500 team"
mgc1199,mg0439,boo,booing,56,670792,1989,1980,NEWS,NYT,"lyrics , with 200 or so onlookers shouting lustily ( or",booing,good-naturedly ) - just won ' t do . As the name,"lyrics , with 200 or so onlookers shouting lustily ( or booing good-naturedly ) - just won ' t do . As the name"
mgc1200,mg0194,boo,booed,253,670147,1987,1980,NEWS,WallStJrnl,"#are wildly cheered , and acquisitions are generally",booed,", "" Hutton ' s Mr. Baker says . "" A large","#are wildly cheered , and acquisitions are generally booed , "" Hutton ' s Mr. Baker says . "" A large"
mgc1201,mg0561,boo,boos,129,16691,1949,1940,FIC,Mov:EasyLiving,. The CAMERA MOVES IN CLOSE ON Buddy . The crowd,boos,loudly . Tears in Buddy 's eyes as he watches Pete .,. The CAMERA MOVES IN CLOSE ON Buddy . The crowd boos loudly . Tears in Buddy 's eyes as he watches Pete .
mgc1202,mg1397,wow,wowed,26,5014196,2019,2010,MAG,The Verge,#come to life and hopes the people watching are as,wowed,"by the sphere as he is . "" It 's fun to","#come to life and hopes the people watching are as wowed by the sphere as he is . "" It 's fun to"
mgc1203,mg1080,shoo,shooed,181,4199190,2017,2010,FIC,Highlights for Children,listening to the mouse scurrying in the walls . So she,shooed,"the mouse outside . # "" I feel bad playing pranks on","listening to the mouse scurrying in the walls . So she shooed the mouse outside . # "" I feel bad playing pranks on"
mgc1204,mg0246,boo,booed,130,622951,2002,2000,NEWS,SanFran,#'s a mystery to me why misogyny is so roundly,booed,"in the media , while misandry like yours is allowed to flourish","#'s a mystery to me why misogyny is so roundly booed in the media , while misandry like yours is allowed to flourish"
mgc1205,mg0911,shoo,shooed,75,470988,1941,1940,MAG,Harpers,in the breeze watching a neighborhood fire ? until his parents,shooed,"him down . Armstrong was only nineteen years of age when ,","in the breeze watching a neighborhood fire ? until his parents shooed him down . Armstrong was only nineteen years of age when ,"
mgc1206,mg1378,wow,wowed,63,4145053,2012,2010,MAG,MotherJones,"#She cradles her 11-month-old , Gavyn , who has just",wowed,"the festival 's baby pageant with his seersucker onesie . "" I","#She cradles her 11-month-old , Gavyn , who has just wowed the festival 's baby pageant with his seersucker onesie . "" I"
mgc1207,mg1064,shoo,shooed,56,4120340,2012,2010,FIC,Bk:LastChanceBeauty,and peered under the lid of the cardboard box . Granny,shooed,her away . But then Granny lifted up the box lid and,and peered under the lid of the cardboard box . Granny shooed her away . But then Granny lifted up the box lid and
mgc1208,mg1261,shoo,shoos,22,23340,1937,1930,FIC,Harpers,an ' He come back like a aggravatin ' chicken you,shoos,offen de porch . A man as well to leave ' em,an ' He come back like a aggravatin ' chicken you shoos offen de porch . A man as well to leave ' em
mgc1209,mg0363,boo,booing,4,263390,1953,1950,MAG,Time,Communism grew even louder last week . But according to the,booing,"and cheering , spectators outside the actual ring were throwing","Communism grew even louder last week . But according to the booing and cheering , spectators outside the actual ring were throwing"
mgc1210,mg0958,shoo,shooed,48,10586,1974,1970,FIC,MyLifeAsMan,I cried and the baby cried and Gloria came in and,shooed,Guy out of the house and put me to bed . Gloria,I cried and the baby cried and Gloria came in and shooed Guy out of the house and put me to bed . Gloria
mgc1211,mg1419,wow,wowing,18,358300,1998,1990,MAG,Time,"#and makes Madonna look like a media wallflower , is",wowing,the retirees with lines about how he 'd hate to be in,"#and makes Madonna look like a media wallflower , is wowing the retirees with lines about how he 'd hate to be in"
mgc1212,mg0852,ooh,oohs,36,4139142,2014,2010,MAG,Astronomy,"The first night, we had a lively session in the classroom -- lots of",oohs,"and aahs, and many questions. But alas, we were clouded out,","The first night, we had a lively session in the classroom -- lots of oohs and aahs, and many questions. But alas, we were clouded out,"
mgc1213,mg1259,shoo,shoos,31,10076,1936,1930,FIC,HeadOW-Hollow,on the fence posts . Constable Ricks runs down there and,shoos,them away and strikes the air at them as they fly with,on the fence posts . Constable Ricks runs down there and shoos them away and strikes the air at them as they fly with
mgc1214,mg0951,shoo,shooed,218,780105,1972,1970,FIC,FortuneMadeHis,fighting over a bit of meat on the floor . Someone,shooed,"them out , and we could hear a strange whistling sound .","fighting over a bit of meat on the floor . Someone shooed them out , and we could hear a strange whistling sound ."
mgc1215,mg0540,boo,boos,203,149624,1940,1940,MAG,Time,"From the factories , from the men of Pontiac , came",boos,", hisses . # "" Sticks Stones . "" Oakland County 's","From the factories , from the men of Pontiac , came boos , hisses . # "" Sticks Stones . "" Oakland County 's"
mgc1216,mg0358,boo,booing,95,10285,1952,1950,FIC,Sybil,and he smiled up at them cynically . They were really,booing,"Pacote 's failure to appear . "" A sweet bull , ""","and he smiled up at them cynically . They were really booing Pacote 's failure to appear . "" A sweet bull , """
mgc1217,mg0705,boo,boos,247,370797,2001,2000,MAG,Time,""" to address global warming , the hall filled with",boos,". That 's because the U.S. , the world 's largest producer",""" to address global warming , the hall filled with boos . That 's because the U.S. , the world 's largest producer"
mgc1218,mg0384,boo,booing,144,2529771,1959,1950,TV/MOV,Bonanza,blast devouring hunger and parching thirst rend the traitor ! (,booing,") Dearest father , in thy mercy , save him ! Plead","blast devouring hunger and parching thirst rend the traitor ! ( booing ) Dearest father , in thy mercy , save him ! Plead"
mgc1219,mg0625,boo,boos,266,273726,1969,1960,MAG,Time,to end other practices that raise building costs . More,boos,". # Reddening but unruffled , Romney continued : "" There is","to end other practices that raise building costs . More boos . # Reddening but unruffled , Romney continued : "" There is"
mgc1220,mg0785,ooh,oohed,25,4136076,2014,2010,NEWS,STLouis,each stall held a mom and a baby . As we,oohed,", aahed and took pictures , one mother brought her foal over","each stall held a mom and a baby . As we oohed , aahed and took pictures , one mother brought her foal over"
mgc1221,mg0162,boo,booed,156,732652,1976,1970,NEWS,CSMonitor,#they did in 1964 when they nominated Barry Goldwater and,booed,Nelson Rockefeller . ? State primary laws which allocate,#they did in 1964 when they nominated Barry Goldwater and booed Nelson Rockefeller . ? State primary laws which allocate
mgc1222,mg0849,ooh,oohs,33,4113022,2012,2010,MAG,ParentingEarly,"# Decor Values # When it comes to decorations, it's all about the",oohs,and aahs. # 1. Rainbow Party Create this wreath with cardboard and streamers,"# Decor Values # When it comes to decorations, it's all about the oohs and aahs. # 1. Rainbow Party Create this wreath with cardboard and streamers"
mgc1223,mg1092,shoo,shooing,152,2682,1900,1900,FIC,VoicePeople,"row of pointed chicken coops the three younger children were """,shooing,""" up the tiny yellow broods . The yard was unkempt and","row of pointed chicken coops the three younger children were "" shooing "" up the tiny yellow broods . The yard was unkempt and"
mgc1224,mg1331,wow,wowed,10,66357,1996,1990,MAG,SportsIll,#savvy and immeasurable enthusiasm . Though Allen was n't,wowed,"by Blechen 's physical gifts , he did proclaim Blechen the","#savvy and immeasurable enthusiasm . Though Allen was n't wowed by Blechen 's physical gifts , he did proclaim Blechen the"
mgc1225,mg0559,boo,boos,19,16593,1949,1940,FIC,Mov:SetUpThe,looks at referee in protest . The referee ignores him .,Boos,and catcalls fill the air . In a moment several programs and,looks at referee in protest . The referee ignores him . Boos and catcalls fill the air . In a moment several programs and
mgc1226,mg0799,ooh,oohing,4,13212,1999,1990,FIC,Play:IphigeniaCrash,FRESA GIRL 1 2 Take us . ALL FRESA GIRLS IPHIGENIA,Oohing,and aahing into infinity . ALL FRESA GIRLS freeze mid-dance .,FRESA GIRL 1 2 Take us . ALL FRESA GIRLS IPHIGENIA Oohing and aahing into infinity . ALL FRESA GIRLS freeze mid-dance .
mgc1227,mg0381,boo,booing,94,719421,1958,1950,NEWS,NYT-Reg,"lire about $1,600 . The anti-Callas faction kept whistling and",booing,outside the opera house and in front of Miss Callas ' hotel,"lire about $1,600 . The anti-Callas faction kept whistling and booing outside the opera house and in front of Miss Callas ' hotel"
mgc1228,mg0329,boo,booing,131,10078,1936,1930,FIC,GoneWithWind,"told him . Ha ha , he said , they 're",booing,"you and the cops , that 's who . Every man ,","told him . Ha ha , he said , they 're booing you and the cops , that 's who . Every man ,"
mgc1229,mg0283,boo,booed,42,5015053,2018,2010,NEWS,New York Post,"#to shut me down . ' ' # Kanter ,",booed,"as usual at his former workplace , said he had n't gone","#to shut me down . ' ' # Kanter , booed as usual at his former workplace , said he had n't gone"
mgc1230,mg1059,shoo,shooed,93,4121141,2011,2010,FIC,Bk:MotorCityShakedown,"only a cat . Breathing a sigh of relief , I",shooed,it away and continued up the stairs . When I reached the,"only a cat . Breathing a sigh of relief , I shooed it away and continued up the stairs . When I reached the"
mgc1231,mg0448,boo,booing,6,612506,1992,1990,NEWS,Atlanta,they cheered me . It just shows that after all the,booing,"and cursing and throwing stuff at you , they really respect you","they cheered me . It just shows that after all the booing and cursing and throwing stuff at you , they really respect you"
mgc1232,mg1086,shoo,shooed,142,5003303,2019,2010,FIC,Boulevard,. It was like looking into the sun . Janie physically,shooed,"Rothberg away from the computer , shooed him from the apartment",". It was like looking into the sun . Janie physically shooed Rothberg away from the computer , shooed him from the apartment"
mgc1233,mg1387,wow,wowed,32,4141160,2014,2010,MAG,GolfMag,#at The American Club . The revamped 4128991 Run course,wowed,competitors at the 2012 U.S. Women ' s Open . And the,#at The American Club . The revamped 4128991 Run course wowed competitors at the 2012 U.S. Women ' s Open . And the
